scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
46,1779178711.534,1,0.4547,0.7056,999.0,4.687,73,0,0.5076,1,0.0,-1,0,10.336,4.543,1,0.0,5.391,1,1,0,ASK
46,1779178711.534,2,0.7781,0.5736,999.0,1025.083,0,0,0.4658,1,0.0,-1,0,0.0,1025.083,0,0.0,18.291,1,0,1,IDLE
47,1779178712.094,0,0.6219,0.6431,999.0,1025.643,0,0,0.4595,1,0.0,-1,0,0.0,1025.643,0,0.0,21.535,1,0,1,IDLE
47,1779178712.094,1,0.4547,0.7056,999.0,5.247,73,0,0.5076,1,0.0,-1,0,10.336,5.103,1,0.0,5.951,1,1,0,ASK
47,1779178712.094,2,0.7781,0.5736,999.0,1025.643,0,0,0.4658,1,0.0,-1,0,0.0,1025.643,0,0.0,18.851,1,0,1,IDLE
48,1779178712.669,0,0.6219,0.6431,999.0,1026.219,0,0,0.4595,1,0.0,-1,0,0.0,1026.219,0,0.0,22.11,1,0,1,IDLE
48,1779178712.669,1,0.4547,0.7069,999.0,5.822,73,0,0.509,1,0.0,-1,0,10.336,5.678,1,0.0,6.527,1,1,0,ASK
48,1779178712.669,2,0.7781,0.5736,999.0,1026.219,0,0,0.4658,1,0.0,-1,0,0.0,1026.219,0,0.0,19.426,1,0,1,IDLE
49,1779178713.231,0,0.6219,0.6431,999.0,1026.78,0,0,0.4595,1,0.0,-1,0,0.0,1026.78,0,0.0,22.671,1,0,1,IDLE
49,1779178713.231,1,0.4547,0.7056,999.0,6.383,73,0,0.5076,1,0.0,-1,0,10.336,6.239,1,0.0,7.088,1,1,0,ASK
49,1779178713.231,2,0.7781,0.5736,999.0,1026.78,0,0,0.4658,1,0.0,-1,0,0.0,1026.78,0,0.0,19.988,1,0,1,IDLE
50,1779178713.791,0,0.6219,0.6431,999.0,1027.341,0,0,0.4595,1,0.0,-1,0,0.0,1027.341,0,0.0,23.232,1,0,1,IDLE
50,1779178713.791,1,0.4547,0.7083,999.0,6.944,73,0,0.5103,1,0.0,-1,0,10.336,6.8,1,0.0,7.649,1,1,0,ASK
50,1779178713.791,2,0.7781,0.5736,999.0,1027.341,0,0,0.4658,1,0.0,-1,0,0.0,1027.341,0,0.0,20.548,1,0,1,IDLE
51,1779178714.366,0,0.6219,0.6431,0.2064,1027.915,0,0,0.4595,1,0.0,1,0,0.0,1027.915,0,0.0,23.806,1,0,1,IDLE
51,1779178714.366,1,0.4484,0.6972,0.0634,0.0,76,0,0.4999,1,0.0,1,1,10.767,7.375,1,0.0,8.223,1,1,0,WAIT
51,1779178714.366,2,0.7781,0.5736,0.3438,1027.915,0,0,0.4658,1,0.0,1,0,0.0,1027.915,0,0.0,21.123,1,0,1,IDLE
52,1779178714.926,0,0.6219,0.6431,0.1754,1028.475,0,0,0.4595,1,0.0,1,0,0.0,1028.475,0,0.0,24.367,1,0,1,IDLE
52,1779178714.926,1,0.4578,0.7097,0.0289,0.0,80,0,0.5115,1,0.0,1,1,11.327,7.935,1,0.0,8.783,1,1,0,WAIT
52,1779178714.926,2,0.7781,0.5736,0.3158,1028.475,0,0,0.4658,1,0.0,1,0,0.0,1028.475,0,0.0,21.683,1,0,1,IDLE
53,1779178715.503,0,0.6219,0.6431,0.1765,1029.052,0,0,0.4595,1,0.0,1,0,0.0,1029.052,0,0.0,24.943,1,0,1,IDLE
53,1779178715.503,1,0.4391,0.6319,0.0218,0.0,84,1,0.4362,1,0.0,1,1,11.904,8.512,1,0.0,0.0,1,1,0,WAIT
