scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
42,1779178507.268,0,0.6922,0.6708,0.0492,0.0,138,0,0.5085,1,0.0,0,1,19.56,2.981,1,0.0,23.81,0,1,0,WAIT
42,1779178507.268,1,0.5016,0.7472,0.1909,3.12,118,0,0.5472,1,0.0,0,0,16.719,2.981,2,0.0,23.81,0,1,0,ASK
42,1779178507.268,2,0.8555,0.5806,0.1383,1022.81,0,0,0.5208,1,0.0,0,0,0.0,1022.81,0,0.0,23.81,0,0,1,IDLE
43,1779178507.842,0,0.6922,0.5639,0.0493,0.0,142,1,0.4115,1,0.0,0,1,20.134,3.555,1,0.0,0.0,0,1,0,WAIT
43,1779178507.842,1,0.5023,0.7472,0.2202,3.694,118,0,0.5472,1,0.0,0,0,16.719,3.555,2,0.0,24.384,0,1,0,ASK
43,1779178507.842,2,0.8555,0.5806,0.1483,1023.384,0,0,0.5208,1,0.0,0,0,0.0,1023.384,0,0.0,24.384,0,0,1,IDLE
44,1779178508.404,0,0.6844,0.4583,0.0477,0.0,146,1,0.3174,1,0.0,0,1,20.696,4.117,1,0.0,0.0,0,1,0,WAIT
44,1779178508.404,1,0.5023,0.7472,0.247,4.256,118,0,0.5472,1,0.0,0,0,16.719,4.117,2,0.0,24.946,0,1,0,ASK
44,1779178508.404,2,0.8562,0.5806,0.1844,1023.946,0,0,0.5213,1,0.0,0,0,0.0,1023.946,0,0.0,24.946,0,0,1,IDLE
45,1779178508.979,0,0.6758,0.4361,0.0477,0.0,150,0,0.2944,1,0.0,0,1,21.271,4.692,1,0.0,0.575,0,1,0,WAIT
45,1779178508.979,1,0.5023,0.7472,0.2509,4.831,118,0,0.5472,1,0.0,0,0,16.719,4.692,2,0.0,25.521,0,1,0,ASK
45,1779178508.979,2,0.8562,0.5806,0.1969,1024.521,0,0,0.5213,1,0.0,0,0,0.0,1024.521,0,0.0,25.521,0,0,1,IDLE
46,1779178509.538,0,0.6781,0.4375,0.0477,0.0,154,0,0.2969,1,0.0,0,1,21.83,5.25,1,0.0,1.134,0,1,0,WAIT
