scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label,source_file
62,1779169413.772,2,0.8586,0.1069,0.2654,1034.141,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
63,1779169414.332,1,0.5898,0.2889,0.0357,0.0,151,0,0.1264,1,0.0,WAIT,interaction_red.csv
63,1779169414.332,2,0.8578,0.1069,0.2649,1034.701,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
64,1779169414.909,1,0.5914,0.2903,0.0352,0.0,155,0,0.1285,1,0.0,WAIT,interaction_red.csv
64,1779169414.909,2,0.8586,0.1069,0.2637,1035.278,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
65,1779169415.469,1,0.6813,0.3986,999.0,0.288,157,0,0.2689,1,0.0,ASK,interaction_red.csv
65,1779169415.469,2,0.8586,0.1069,999.0,1035.838,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
66,1779169416.043,1,0.7063,0.4861,0.0425,0.0,161,0,0.3527,1,0.0,WAIT,interaction_red.csv
66,1779169416.043,2,0.8586,0.1069,0.2679,1036.412,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
67,1779169416.603,1,0.707,0.4861,0.0443,0.0,165,0,0.3532,1,0.0,WAIT,interaction_red.csv
67,1779169416.603,2,0.8586,0.1069,0.2698,1036.972,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
68,1779169417.164,1,0.707,0.4847,0.0454,0.0,169,0,0.352,1,0.0,WAIT,interaction_red.csv
68,1779169417.164,2,0.8578,0.1069,0.2697,1037.533,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
69,1779169417.739,1,0.707,0.4847,0.0454,0.0,173,0,0.352,1,0.0,WAIT,interaction_red.csv
69,1779169417.739,2,0.8578,0.1069,0.2697,1038.108,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
70,1779169418.301,1,0.7109,0.4903,0.0462,0.0,177,0,0.3588,1,0.0,WAIT,interaction_red.csv
70,1779169418.301,2,0.8578,0.1069,0.2726,1038.67,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
71,1779169418.87,1,0.7109,0.5472,0.075,0.0,180,0,0.4063,1,0.0,WAIT,interaction_red.csv
71,1779169418.87,2,0.8578,0.1069,0.1795,1039.239,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
72,1779169419.436,1,0.7078,0.5597,0.0516,0.0,184,0,0.4154,1,0.0,WAIT,interaction_red.csv
72,1779169419.436,2,0.8586,0.1069,0.2065,1039.805,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
73,1779169419.996,1,0.7164,0.5597,0.0452,0.0,188,0,0.4198,1,0.0,WAIT,interaction_red.csv
73,1779169419.996,2,0.8586,0.1069,0.21,1040.365,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
74,1779169420.572,1,0.7078,0.5611,0.0481,0.0,192,0,0.4166,1,0.0,WAIT,interaction_red.csv
74,1779169420.572,2,0.8578,0.1069,0.2102,1040.941,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
75,1779169421.127,1,0.7172,0.5597,0.0452,0.0,196,0,0.4202,1,0.0,WAIT,interaction_red.csv
75,1779169421.127,2,0.8586,0.1069,0.2096,1041.496,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
76,1779169421.707,1,0.7078,0.5597,0.0507,0.0,200,0,0.4154,1,0.0,WAIT,interaction_red.csv
76,1779169421.707,2,0.8586,0.1069,0.2073,1042.076,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
77,1779169422.268,1,0.7078,0.5597,0.0475,0.0,204,0,0.4154,1,0.0,WAIT,interaction_red.csv
77,1779169422.268,2,0.8578,0.1069,0.2102,1042.637,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
78,1779169422.844,1,0.7086,0.5597,0.0481,0.0,208,0,0.4158,1,0.0,WAIT,interaction_red.csv
78,1779169422.844,2,0.8586,0.1069,0.2096,1043.213,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
79,1779169423.403,1,0.7078,0.5597,0.0478,0.0,212,0,0.4154,1,0.0,WAIT,interaction_red.csv
79,1779169423.403,2,0.8586,0.1069,0.2102,1043.772,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
80,1779169423.964,1,0.7086,0.5597,0.0478,0.0,216,0,0.4158,1,0.0,WAIT,interaction_red.csv
80,1779169423.964,2,0.8578,0.1069,0.2096,1044.333,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
81,1779169424.541,1,0.7063,0.5458,0.1133,0.0,220,0,0.4027,1,0.0,WAIT,interaction_red.csv
81,1779169424.541,2,0.8586,0.1069,0.1902,1044.91,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
82,1779169425.099,1,0.7063,0.5444,999.0,0.558,220,0,0.4015,1,0.0,ASK,interaction_red.csv
82,1779169425.099,2,0.8586,0.1069,999.0,1045.468,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
83,1779169425.675,1,0.7063,0.5458,999.0,1.134,220,0,0.4027,1,0.0,ASK,interaction_red.csv
83,1779169425.675,2,0.8586,0.1069,999.0,1046.044,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
84,1779169426.236,1,0.7063,0.5458,999.0,1.695,220,0,0.4027,1,0.0,ASK,interaction_red.csv
84,1779169426.236,2,0.8586,0.1069,999.0,1046.605,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
85,1779169426.811,1,0.7063,0.5444,999.0,2.27,220,0,0.4015,1,0.0,ASK,interaction_red.csv
85,1779169426.811,2,0.8586,0.1069,999.0,1047.18,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
86,1779169427.371,1,0.7063,0.5458,999.0,2.83,220,0,0.4027,1,0.0,ASK,interaction_red.csv
86,1779169427.371,2,0.8586,0.1069,999.0,1047.74,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
87,1779169427.931,1,0.7063,0.5458,999.0,3.39,220,0,0.4027,1,0.0,ASK,interaction_red.csv
87,1779169427.931,2,0.8578,0.1069,999.0,1048.3,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
88,1779169428.508,1,0.7063,0.5458,999.0,3.967,220,0,0.4027,1,0.0,ASK,interaction_red.csv
88,1779169428.508,2,0.8586,0.1069,999.0,1048.876,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
89,1779169429.067,1,0.7063,0.5444,999.0,4.526,220,0,0.4015,1,0.0,ASK,interaction_red.csv
89,1779169429.067,2,0.8586,0.1069,999.0,1049.436,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
90,1779169429.644,1,0.7063,0.5458,999.0,5.103,220,0,0.4027,1,0.0,ASK,interaction_red.csv
90,1779169429.644,2,0.8586,0.1069,999.0,1050.013,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
91,1779169430.202,1,0.7063,0.5444,999.0,5.661,220,0,0.4015,1,0.0,ASK,interaction_red.csv
91,1779169430.202,2,0.8586,0.1069,999.0,1050.571,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
92,1779169430.78,1,0.7063,0.5444,999.0,6.239,220,0,0.4015,1,0.0,ASK,interaction_red.csv
92,1779169430.78,2,0.8578,0.1069,999.0,1051.149,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
93,1779169431.341,1,0.7063,0.5458,999.0,6.8,220,0,0.4027,1,0.0,ASK,interaction_red.csv
93,1779169431.341,2,0.8586,0.1069,999.0,1051.71,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
94,1779169431.899,1,0.7063,0.5458,999.0,7.358,220,0,0.4027,1,0.0,ASK,interaction_red.csv
94,1779169431.899,2,0.8586,0.1069,999.0,1052.268,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
95,1779169432.476,1,0.7063,0.5458,999.0,7.935,220,0,0.4027,1,0.0,ASK,interaction_red.csv
95,1779169432.476,2,0.8586,0.1069,999.0,1052.845,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
96,1779169433.036,1,0.7063,0.5458,0.1406,0.149,221,0,0.4027,1,0.0,ASK,interaction_red.csv
96,1779169433.036,2,0.8586,0.1069,0.2585,1053.405,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
97,1779169433.612,1,0.7055,0.5056,0.0375,0.0,224,0,0.3682,1,0.0,WAIT,interaction_red.csv
97,1779169433.612,2,0.8586,0.1069,0.2741,1053.981,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
98,1779169434.168,1,0.65,0.3847,0.0293,0.0,228,0,0.238,1,0.0,WAIT,interaction_red.csv
98,1779169434.168,2,0.8586,0.1069,0.2448,1054.537,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
99,1779169434.747,1,0.5992,0.3028,0.0274,0.0,232,1,0.1429,1,0.0,WAIT,interaction_red.csv
99,1779169434.747,2,0.8578,0.1069,0.2464,1055.116,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
100,1779169435.307,1,0.5453,0.2556,0.0255,0.0,236,0,0.0717,1,0.0,WAIT,interaction_red.csv
100,1779169435.307,2,0.8578,0.1069,0.2705,1055.676,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
101,1779169435.867,1,0.5469,0.2514,0.0277,0.0,240,0,0.0696,1,0.0,WAIT,interaction_red.csv
101,1779169435.867,2,0.8578,0.1069,0.2703,1056.236,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
102,1779169436.444,1,0.5602,0.2597,0.0238,0.0,244,0,0.0848,1,0.0,WAIT,interaction_red.csv
102,1779169436.444,2,0.8578,0.1069,0.2649,1056.813,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
103,1779169437.004,1,0.6516,0.3986,0.0341,0.0,248,1,0.2498,1,0.0,WAIT,interaction_red.csv
103,1779169437.004,2,0.8578,0.1069,0.2567,1057.373,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
104,1779169437.58,1,0.6781,0.5,0.035,0.0,252,0,0.3489,1,0.0,WAIT,interaction_red.csv
104,1779169437.58,2,0.8578,0.1069,0.2826,1057.949,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
105,1779169438.141,1,0.6789,0.4931,0.0446,0.0,256,0,0.3433,1,0.0,WAIT,interaction_red.csv
105,1779169438.141,2,0.8586,0.1069,0.2899,1058.51,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
106,1779169438.699,1,0.6719,0.5569,0.0701,0.0,260,0,0.3962,1,0.0,WAIT,interaction_red.csv
106,1779169438.699,2,0.8586,0.1069,0.3375,1059.068,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
107,1779169439.275,1,0.6719,0.5583,0.0695,0.0,264,0,0.3974,1,0.0,WAIT,interaction_red.csv
107,1779169439.275,2,0.8586,0.1069,0.337,1059.644,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
108,1779169439.836,1,0.6719,0.5569,0.0698,0.0,268,0,0.3962,1,0.0,WAIT,interaction_red.csv
108,1779169439.836,2,0.8578,0.1069,0.3365,1060.205,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
109,1779169440.413,1,0.6719,0.5569,0.0704,0.0,272,0,0.3962,1,0.0,WAIT,interaction_red.csv
109,1779169440.413,2,0.8578,0.1069,0.337,1060.782,0,0,0.3697,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
110,1779169440.973,1,0.6789,0.5417,0.074,0.0,276,0,0.3857,1,0.0,WAIT,interaction_red.csv
110,1779169440.973,2,0.8586,0.1069,0.3295,1061.342,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
111,1779169441.546,1,0.6656,0.5389,0.068,0.0,280,0,0.3772,1,0.0,WAIT,interaction_red.csv
111,1779169441.546,2,0.8586,0.1069,0.3293,1061.915,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
112,1779169442.109,1,0.6789,0.5389,0.1129,0.0,284,0,0.3832,1,0.0,WAIT,interaction_red.csv
112,1779169442.109,2,0.8586,0.1069,0.3521,1062.478,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
113,1779169442.668,1,0.6789,0.5403,0.3577,0.559,284,0,0.3844,1,0.0,ASK,interaction_red.csv
113,1779169442.668,2,0.8586,0.1069,0.571,1063.036,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
114,1779169443.24,1,0.6789,0.5389,999.0,1.132,284,0,0.3832,1,0.431,ASK,interaction_red.csv
114,1779169443.24,2,0.8586,0.1069,999.0,1063.609,0,0,0.3705,1,0.431,CLEANUP_CANDIDATE,interaction_red.csv
115,1779169443.803,1,0.6789,0.5361,999.0,1.695,284,0,0.3808,1,0.994,ASK,interaction_red.csv
115,1779169443.803,2,0.0328,0.7125,999.0,1064.172,0,1,0.6935,1,0.994,CLEANUP_CANDIDATE,interaction_red.csv
116,1779169444.381,1,0.6789,0.5375,999.0,2.272,284,0,0.382,1,1.572,ASK,interaction_red.csv
116,1779169444.381,2,0.8586,0.1069,999.0,1064.75,0,0,0.3705,1,1.572,CLEANUP_CANDIDATE,interaction_red.csv
117,1779169444.94,1,0.6789,0.5361,999.0,2.831,284,0,0.3808,1,2.131,ASK,interaction_red.csv
117,1779169444.94,2,0.8586,0.1069,999.0,1065.309,0,0,0.3705,1,2.131,CLEANUP_CANDIDATE,interaction_red.csv
118,1779169445.51,1,0.6789,0.5375,999.0,3.402,284,0,0.382,1,2.701,ASK,interaction_red.csv
118,1779169445.51,2,0.8578,0.1069,999.0,1065.879,0,0,0.3697,1,2.701,CLEANUP_CANDIDATE,interaction_red.csv
119,1779169446.076,1,0.6789,0.5375,999.0,3.967,284,0,0.382,1,3.267,ASK,interaction_red.csv
119,1779169446.076,2,0.8578,0.1069,999.0,1066.445,0,0,0.3697,1,3.267,CLEANUP_CANDIDATE,interaction_red.csv
120,1779169446.635,1,0.6789,0.5375,999.0,4.527,284,0,0.382,1,3.826,ASK,interaction_red.csv
120,1779169446.635,2,0.8586,0.1069,999.0,1067.004,0,0,0.3705,1,3.826,CLEANUP_CANDIDATE,interaction_red.csv
121,1779169447.212,1,0.6789,0.5375,999.0,5.103,284,0,0.382,1,4.403,ASK,interaction_red.csv
121,1779169447.212,2,0.8586,0.1069,999.0,1067.581,0,0,0.3705,1,4.403,CLEANUP_CANDIDATE,interaction_red.csv
122,1779169447.771,1,0.6789,0.5375,999.0,5.662,284,0,0.382,1,4.962,ASK,interaction_red.csv
122,1779169447.771,2,0.8586,0.1069,999.0,1068.14,0,0,0.3705,1,4.962,CLEANUP_CANDIDATE,interaction_red.csv
123,1779169448.348,1,0.6789,0.5375,999.0,6.239,284,0,0.382,1,5.539,ASK,interaction_red.csv
123,1779169448.348,2,0.8586,0.1069,999.0,1068.717,0,0,0.3705,1,5.539,CLEANUP_CANDIDATE,interaction_red.csv
124,1779169448.909,1,0.6789,0.5375,999.0,6.8,284,0,0.382,1,6.1,ASK,interaction_red.csv
124,1779169448.909,2,0.8586,0.1069,999.0,1069.278,0,0,0.3705,1,6.1,CLEANUP_CANDIDATE,interaction_red.csv
125,1779169449.484,1,0.6789,0.5375,999.0,7.375,284,0,0.382,1,6.675,ASK,interaction_red.csv
125,1779169449.484,2,0.8578,0.1069,999.0,1069.853,0,0,0.3697,1,6.675,CLEANUP_CANDIDATE,interaction_red.csv
126,1779169450.039,1,0.6789,0.5375,999.0,7.93,284,0,0.382,1,7.23,ASK,interaction_red.csv
126,1779169450.039,2,0.8586,0.1069,999.0,1070.408,0,0,0.3705,1,7.23,CLEANUP_CANDIDATE,interaction_red.csv
127,1779169450.603,1,0.6789,0.5375,999.0,8.494,284,0,0.382,1,7.794,ASK,interaction_red.csv
127,1779169450.603,2,0.8578,0.1069,999.0,1070.972,0,0,0.3697,1,7.794,CLEANUP_CANDIDATE,interaction_red.csv
128,1779169451.182,1,0.6789,0.5375,999.0,9.074,284,0,0.382,1,8.373,ASK,interaction_red.csv
128,1779169451.182,2,0.8586,0.1069,999.0,1071.551,0,0,0.3705,1,8.373,CLEANUP_CANDIDATE,interaction_red.csv
129,1779169451.741,1,0.6789,0.5375,999.0,9.632,284,0,0.382,1,8.931,ASK,interaction_red.csv
129,1779169451.741,2,0.8586,0.1069,999.0,1072.109,0,0,0.3705,1,8.931,CLEANUP_CANDIDATE,interaction_red.csv
130,1779169452.315,1,0.6789,0.5375,999.0,10.206,284,0,0.382,1,9.506,ASK,interaction_red.csv
130,1779169452.315,2,0.8578,0.1069,999.0,1072.684,0,0,0.3697,1,9.506,CLEANUP_CANDIDATE,interaction_red.csv
131,1779169452.877,1,0.6789,0.5375,0.1902,10.768,284,0,0.382,1,0.0,ASK,interaction_red.csv
131,1779169452.877,2,0.8586,0.1069,0.4201,1073.246,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
132,1779169453.452,1,0.6781,0.5403,0.112,0.0,287,0,0.3841,1,0.0,WAIT,interaction_red.csv
132,1779169453.452,2,0.8586,0.1069,0.3761,1073.821,0,1,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
133,1779169454.012,1,0.6781,0.5403,0.112,0.0,291,0,0.3841,1,0.0,WAIT,interaction_red.csv
133,1779169454.012,2,0.8586,0.1069,0.3761,1074.381,0,0,0.3705,1,0.0,CLEANUP_CANDIDATE,interaction_red.csv
0,1779169612.119,1,0.682,0.1319,0.3044,999.0,0,0,0.1943,1,0.0,CLEANUP_CANDIDATE,interaction_blue.csv
0,1779169612.119,2,0.7016,0.4819,0.163,999.0,0,0,0.3466,1,0.0,CLEANUP_CANDIDATE,interaction_blue.csv
1,1779169612.68,1,0.6914,0.4472,0.0157,0.0,1,1,0.3127,1,0.0,WAIT,interaction_blue.csv
1,1779169612.68,2,0.6797,0.5958,0.0579,0.0,1,1,0.4347,1,0.0,WAIT,interaction_blue.csv
2,1779169613.252,1,0.5406,0.2319,0.1872,0.572,1,1,0.0517,1,0.0,ASK,interaction_blue.csv
2,1779169613.252,2,0.6906,0.4472,0.0442,0.0,5,0,0.3122,1,0.0,WAIT,interaction_blue.csv
3,1779169613.812,2,0.6461,0.4764,0.0994,0.0,9,0,0.3126,1,0.0,WAIT,interaction_blue.csv
4,1779169614.393,1,0.4742,0.2236,0.2855,1.713,1,0,0.035,1,0.0,ASK,interaction_blue.csv
4,1779169614.393,2,0.6336,0.4653,0.1098,0.0,13,0,0.297,1,0.0,WAIT,interaction_blue.csv
5,1779169614.954,1,0.4805,0.2528,0.1719,2.274,1,0,0.0563,1,0.0,ASK,interaction_blue.csv
5,1779169614.954,2,0.6273,0.4528,0.0365,0.0,17,0,0.283,1,0.0,WAIT,interaction_blue.csv
6,1779169615.526,1,0.4875,0.2472,0.168,0.429,2,0,0.0488,1,0.0,ASK,interaction_blue.csv
6,1779169615.526,2,0.6375,0.4111,0.0416,0.0,21,0,0.2519,1,0.0,WAIT,interaction_blue.csv
7,1779169616.089,1,0.5172,0.3069,0.1433,0.991,2,0,0.1083,1,0.0,ASK,interaction_blue.csv
7,1779169616.089,2,0.6477,0.4153,0.034,0.0,25,0,0.261,1,0.0,WAIT,interaction_blue.csv
8,1779169616.648,1,0.5164,0.3194,0.1358,1.55,2,0,0.1206,1,0.0,ASK,interaction_blue.csv
8,1779169616.648,2,0.6406,0.4097,0.0342,0.0,29,0,0.2525,1,0.0,WAIT,interaction_blue.csv
9,1779169617.225,1,0.4875,0.275,0.161,2.127,2,0,0.076,1,0.0,ASK,interaction_blue.csv
9,1779169617.225,2,0.6312,0.3986,0.0338,0.0,33,0,0.2381,1,0.0,WAIT,interaction_blue.csv
10,1779169617.786,1,0.4891,0.2778,0.1584,2.689,2,0,0.0785,1,0.0,ASK,interaction_blue.csv
10,1779169617.786,2,0.6305,0.4,0.0337,0.0,37,0,0.2388,1,0.0,WAIT,interaction_blue.csv
11,1779169618.36,1,0.5094,0.2972,0.132,3.262,2,0,0.0977,1,0.0,ASK,interaction_blue.csv
11,1779169618.36,2,0.6258,0.3806,0.0337,0.0,41,0,0.22,1,0.0,WAIT,interaction_blue.csv
12,1779169618.92,1,0.5188,0.2236,0.0705,0.0,5,0,0.0302,1,0.0,WAIT,interaction_blue.csv
12,1779169618.92,2,0.6203,0.3292,0.0353,0.0,45,1,0.1765,1,0.0,WAIT,interaction_blue.csv
13,1779169619.478,1,0.4422,0.2194,0.1114,0.0,9,0,0.061,1,0.0,WAIT,interaction_blue.csv
13,1779169619.478,2,0.5992,0.2361,0.0357,0.0,49,0,0.1056,1,0.0,WAIT,interaction_blue.csv
14,1779169620.053,1,0.4375,0.2292,0.1076,0.0,13,1,0.069,1,0.0,WAIT,interaction_blue.csv
14,1779169620.053,2,0.5898,0.2083,0.0349,0.0,53,0,0.0902,1,0.0,WAIT,interaction_blue.csv
15,1779169620.616,1,0.4336,0.2319,0.1016,0.0,17,0,0.0737,1,0.0,WAIT,interaction_blue.csv
15,1779169620.616,2,0.5789,0.2014,0.0357,0.0,57,0,0.0789,1,0.0,WAIT,interaction_blue.csv
16,1779169621.193,1,0.5125,0.2736,0.0904,0.0,21,1,0.0747,1,0.0,WAIT,interaction_blue.csv
16,1779169621.193,2,0.8641,0.1056,0.2316,0.146,60,1,0.3761,1,0.0,ASK,interaction_blue.csv
17,1779169621.753,1,0.4836,0.2556,0.2692,0.56,21,1,0.0579,1,0.0,ASK,interaction_blue.csv
17,1779169621.753,2,0.7414,0.4611,0.0443,0.0,63,1,0.3556,1,0.0,WAIT,interaction_blue.csv
18,1779169622.328,1,0.4906,0.2958,0.2629,1.135,21,0,0.0963,1,0.0,ASK,interaction_blue.csv
18,1779169622.328,2,0.7602,0.4931,0.0461,0.0,67,0,0.3919,1,0.0,WAIT,interaction_blue.csv
19,1779169622.889,1,0.475,0.3,0.2772,1.696,21,0,0.1031,1,0.0,ASK,interaction_blue.csv
19,1779169622.889,2,0.7586,0.5056,0.0479,0.0,71,0,0.4003,1,0.0,WAIT,interaction_blue.csv
20,1779169623.449,1,0.475,0.2986,0.2807,2.256,21,0,0.1017,1,0.0,ASK,interaction_blue.csv
20,1779169623.449,2,0.7586,0.5306,0.0556,0.0,75,0,0.4197,1,0.0,WAIT,interaction_blue.csv
21,1779169624.025,1,0.4813,0.3,0.2847,2.832,21,0,0.1017,1,0.0,ASK,interaction_blue.csv
21,1779169624.025,2,0.7586,0.5458,0.067,0.0,79,0,0.4318,1,0.0,WAIT,interaction_blue.csv
22,1779169624.588,1,0.4719,0.3167,0.2864,3.395,21,0,0.12,1,0.0,ASK,interaction_blue.csv
22,1779169624.588,2,0.7586,0.5458,0.0668,0.0,83,0,0.4318,1,0.0,WAIT,interaction_blue.csv
23,1779169625.162,1,0.4766,0.3014,0.2869,3.969,21,0,0.1041,1,0.0,ASK,interaction_blue.csv
23,1779169625.162,2,0.7586,0.5458,0.0664,0.0,87,0,0.4318,1,0.0,WAIT,interaction_blue.csv
24,1779169625.721,1,0.4781,0.2847,0.2916,4.528,21,0,0.0875,1,0.0,ASK,interaction_blue.csv
24,1779169625.721,2,0.7586,0.5458,0.067,0.0,91,0,0.4318,1,0.0,WAIT,interaction_blue.csv
25,1779169626.297,1,0.4719,0.3194,0.2846,5.104,21,0,0.1227,1,0.0,ASK,interaction_blue.csv
25,1779169626.297,2,0.7586,0.5458,0.0664,0.0,95,0,0.4318,1,0.0,WAIT,interaction_blue.csv
26,1779169626.857,1,0.4766,0.3028,0.287,5.664,21,0,0.1054,1,0.0,ASK,interaction_blue.csv
26,1779169626.857,2,0.7586,0.5458,0.0661,0.0,99,0,0.4318,1,0.0,WAIT,interaction_blue.csv
27,1779169627.416,1,0.4688,0.3222,0.2865,6.223,21,0,0.1262,1,0.0,ASK,interaction_blue.csv
27,1779169627.416,2,0.7586,0.5458,0.0661,0.0,103,0,0.4318,1,0.0,WAIT,interaction_blue.csv
28,1779169627.992,1,0.4742,0.3056,0.2878,6.799,21,0,0.1087,1,0.0,ASK,interaction_blue.csv
28,1779169627.992,2,0.7586,0.5458,0.0661,0.0,107,0,0.4318,1,0.0,WAIT,interaction_blue.csv
29,1779169628.552,1,0.4766,0.3069,0.2857,7.359,21,0,0.1095,1,0.0,ASK,interaction_blue.csv
29,1779169628.552,2,0.7586,0.5458,0.0661,0.0,111,0,0.4318,1,0.0,WAIT,interaction_blue.csv
30,1779169629.129,1,0.4703,0.3222,0.2854,7.936,21,0,0.1258,1,0.0,ASK,interaction_blue.csv
30,1779169629.129,2,0.7586,0.5458,0.0661,0.0,115,0,0.4318,1,0.0,WAIT,interaction_blue.csv
31,1779169629.689,1,0.4719,0.3222,0.2844,8.496,21,0,0.1254,1,0.0,ASK,interaction_blue.csv
31,1779169629.689,2,0.7586,0.5458,0.0661,0.0,119,0,0.4318,1,0.0,WAIT,interaction_blue.csv
32,1779169630.268,1,0.4852,0.3431,0.269,9.075,21,0,0.1438,1,0.0,ASK,interaction_blue.csv
32,1779169630.268,2,0.7586,0.5458,0.0661,0.0,123,0,0.4318,1,0.0,WAIT,interaction_blue.csv
33,1779169630.826,1,0.4719,0.3167,0.286,9.633,21,0,0.12,1,0.0,ASK,interaction_blue.csv
33,1779169630.826,2,0.7586,0.5458,0.0661,0.0,127,0,0.4318,1,0.0,WAIT,interaction_blue.csv
34,1779169631.384,1,0.4719,0.3264,0.2831,10.191,21,0,0.1295,1,0.0,ASK,interaction_blue.csv
34,1779169631.384,2,0.7586,0.5458,0.0661,0.0,131,0,0.4318,1,0.0,WAIT,interaction_blue.csv
35,1779169631.961,1,0.4773,0.3139,0.2831,10.768,21,0,0.1161,1,0.0,ASK,interaction_blue.csv
35,1779169631.961,2,0.7586,0.5458,0.0661,0.0,135,0,0.4318,1,0.0,WAIT,interaction_blue.csv
36,1779169632.521,1,0.4859,0.3542,0.2652,11.328,21,0,0.1548,1,0.0,ASK,interaction_blue.csv
36,1779169632.521,2,0.7586,0.5458,0.0661,0.0,139,0,0.4318,1,0.0,WAIT,interaction_blue.csv
37,1779169633.092,1,0.5008,0.3611,0.2537,11.899,21,0,0.1611,1,0.0,ASK,interaction_blue.csv
37,1779169633.092,2,0.7586,0.5444,0.0672,0.0,143,0,0.4307,1,0.0,WAIT,interaction_blue.csv
38,1779169633.657,1,0.4906,0.2972,0.2804,12.464,21,0,0.0977,1,0.0,ASK,interaction_blue.csv
38,1779169633.657,2,0.7586,0.5444,0.0672,0.0,147,0,0.4307,1,0.0,WAIT,interaction_blue.csv
39,1779169634.233,1,0.5469,0.3153,0.0048,0.0,23,1,0.1244,1,0.0,WAIT,interaction_blue.csv
39,1779169634.233,2,0.7586,0.5458,0.2211,0.145,149,0,0.4318,1,0.0,ASK,interaction_blue.csv
40,1779169634.793,1,0.5156,0.2569,0.0074,0.0,27,0,0.059,1,0.0,WAIT,interaction_blue.csv
40,1779169634.793,2,0.7586,0.5458,0.2577,0.704,149,0,0.4318,1,0.0,ASK,interaction_blue.csv
