scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label
28,1779169714.365,2,0.5312,0.6111,0.052,0.0,99,0,0.4123,1,0.0,WAIT
29,1779169714.937,0,0.8078,0.4806,0.2475,14.877,6,0,0.4165,1,0.0,ASK
29,1779169714.937,1,0.6836,0.5347,0.1396,10.061,28,0,0.3818,1,0.0,ASK
29,1779169714.937,2,0.5312,0.6111,0.0521,0.0,103,0,0.4123,1,0.0,WAIT
30,1779169715.5,0,0.8086,0.4806,0.2524,15.44,6,0,0.4171,1,0.0,ASK
30,1779169715.5,1,0.6836,0.5347,0.1435,10.624,28,0,0.3818,1,0.0,ASK
30,1779169715.5,2,0.5312,0.6097,0.0494,0.0,107,0,0.4109,1,0.0,WAIT
31,1779169716.075,0,0.8086,0.4806,0.254,16.015,6,0,0.4171,1,0.0,ASK
31,1779169716.075,1,0.6836,0.5347,0.1484,11.199,28,0,0.3818,1,0.0,ASK
31,1779169716.075,2,0.5312,0.5931,0.0612,0.0,111,0,0.3943,1,0.0,WAIT
32,1779169716.636,0,0.8086,0.4806,0.2975,16.575,6,0,0.4171,1,0.0,ASK
32,1779169716.636,1,0.6836,0.5333,0.1881,11.759,28,0,0.3805,1,0.0,ASK
32,1779169716.636,2,0.5305,0.5917,0.065,0.0,115,0,0.3929,1,0.0,WAIT
33,1779169717.212,0,0.8086,0.4806,0.3068,17.152,6,0,0.4171,1,0.0,ASK
33,1779169717.212,1,0.6836,0.5347,0.1953,12.336,28,0,0.3818,1,0.0,ASK
33,1779169717.212,2,0.5305,0.5917,0.0609,0.0,119,0,0.3929,1,0.0,WAIT
34,1779169717.773,0,0.8086,0.4806,999.0,17.713,6,0,0.4171,1,0.0,ASK
34,1779169717.773,1,0.6836,0.5347,999.0,12.897,28,0,0.3818,1,0.0,ASK
34,1779169717.773,2,0.5555,0.5417,999.0,0.145,122,1,0.3461,1,0.0,ASK
35,1779169718.33,0,0.8086,0.4806,0.2909,18.27,6,0,0.4171,1,0.0,ASK
35,1779169718.33,1,0.6836,0.5347,0.1974,13.454,28,0,0.3818,1,0.0,ASK
35,1779169718.33,2,0.4734,0.2819,0.0325,0.0,126,1,0.0861,1,0.0,WAIT
36,1779169718.908,0,0.8086,0.4806,0.2973,18.848,6,0,0.4171,1,0.0,ASK
36,1779169718.908,1,0.6828,0.5347,0.2007,14.031,28,0,0.3814,1,0.0,ASK
36,1779169718.908,2,0.4609,0.3028,0.0309,0.0,130,0,0.11,1,0.0,WAIT
37,1779169719.468,0,0.8086,0.4792,0.3092,19.408,6,0,0.4161,1,0.0,ASK
37,1779169719.468,1,0.6828,0.5347,0.2227,14.591,28,0,0.3814,1,0.0,ASK
37,1779169719.468,2,0.4961,0.3292,0.033,0.0,132,1,0.1292,1,0.0,WAIT
38,1779169720.042,0,0.8086,0.4806,0.307,19.982,6,0,0.4171,1,0.0,ASK
38,1779169720.042,1,0.6828,0.5333,0.2237,15.166,28,0,0.3802,1,0.0,ASK
38,1779169720.042,2,0.5016,0.2986,0.029,0.0,136,0,0.0986,1,0.0,WAIT
39,1779169720.605,0,0.8086,0.4806,0.3046,20.545,6,0,0.4171,1,0.0,ASK
39,1779169720.605,1,0.6828,0.5347,0.2216,15.729,28,0,0.3814,1,0.0,ASK
39,1779169720.605,2,0.5039,0.3056,0.0306,0.0,140,0,0.1056,1,0.0,WAIT
40,1779169721.181,0,0.8086,0.4806,0.3035,21.121,6,0,0.4171,1,0.0,ASK
40,1779169721.181,1,0.6828,0.5347,0.2202,16.305,28,0,0.3814,1,0.0,ASK
40,1779169721.181,2,0.5039,0.3083,0.0302,0.0,144,0,0.1084,1,0.0,WAIT
41,1779169721.742,0,0.8086,0.4806,0.3053,21.681,6,0,0.4171,1,0.0,ASK
41,1779169721.742,1,0.6836,0.5347,0.2217,16.865,28,0,0.3818,1,0.0,ASK
41,1779169721.742,2,0.5008,0.3125,0.0302,0.0,148,0,0.1125,1,0.0,WAIT
42,1779169722.302,0,0.8086,0.4806,0.3027,22.241,6,0,0.4171,1,0.0,ASK
42,1779169722.302,1,0.6836,0.5347,0.2188,17.425,28,0,0.3818,1,0.0,ASK
42,1779169722.302,2,0.5031,0.3167,0.0302,0.0,152,0,0.1167,1,0.0,WAIT
43,1779169722.877,0,0.8086,0.4806,999.0,22.816,6,0,0.4171,1,0.0,ASK
43,1779169722.877,1,0.6836,0.5347,999.0,18.0,28,0,0.3818,1,0.0,ASK
43,1779169722.877,2,0.5789,0.5597,999.0,0.145,155,1,0.3683,1,0.0,ASK
44,1779169723.436,0,0.8086,0.4806,0.2491,23.376,6,0,0.4171,1,0.0,ASK
44,1779169723.436,1,0.6836,0.5333,0.1378,18.559,28,0,0.3805,1,0.0,ASK
44,1779169723.436,2,0.5805,0.6111,0.0403,0.0,159,0,0.4189,1,0.0,WAIT
45,1779169724.011,0,0.8086,0.4806,0.3024,23.951,6,0,0.4171,1,0.0,ASK
45,1779169724.011,1,0.6836,0.5347,0.1912,19.135,28,0,0.3818,1,0.0,ASK
45,1779169724.011,2,0.5805,0.6111,0.1034,0.0,163,0,0.4189,1,0.0,WAIT
46,1779169724.572,0,0.8086,0.4806,0.3038,24.511,6,0,0.4171,1,0.0,ASK
46,1779169724.572,1,0.6836,0.5347,0.1926,19.695,28,0,0.3818,1,0.0,ASK
46,1779169724.572,2,0.5805,0.6111,0.1046,0.0,167,0,0.4189,1,0.0,WAIT
47,1779169725.133,0,0.8086,0.4806,0.3031,25.072,6,0,0.4171,1,0.0,ASK
