scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label,source_file
36,1779178301.151,2,0.7063,0.4306,0.0146,0.0,67,0,0.3093,1,0.0,2,1,9.491,8.079,2,0.0,7.662,1,1,0,WAIT,interaction_blue_active_v2.csv
37,1779178301.712,0,0.6656,0.6958,0.1244,9.215,7,0,0.5228,1,0.0,2,0,0.977,9.071,2,0.0,16.29,1,1,0,ASK,interaction_blue_active_v2.csv
37,1779178301.712,1,0.5406,0.7514,0.2176,17.856,1,0,0.5529,1,0.0,2,0,0.143,17.711,1,0.0,16.29,1,1,0,IDLE,interaction_blue_active_v2.csv
37,1779178301.712,2,0.725,0.4556,0.0135,0.0,71,0,0.3405,1,0.0,2,1,10.052,8.64,2,0.0,8.223,1,1,0,WAIT,interaction_blue_active_v2.csv
38,1779178302.271,0,0.6656,0.6958,0.1233,9.774,7,0,0.5228,1,0.0,2,0,0.977,9.63,2,0.0,16.849,1,1,0,ASK,interaction_blue_active_v2.csv
38,1779178302.271,1,0.5406,0.7514,0.2265,18.415,1,0,0.5529,1,0.0,2,0,0.143,18.27,1,0.0,16.849,1,1,0,IDLE,interaction_blue_active_v2.csv
38,1779178302.271,2,0.7508,0.5028,0.0131,0.0,75,0,0.3931,1,0.0,2,1,10.611,9.199,2,0.0,0.272,1,1,0,WAIT,interaction_blue_active_v2.csv
39,1779178302.85,0,0.6656,0.6958,999.0,0.291,8,0,0.5228,1,0.0,-1,0,1.122,0.145,3,0.0,17.427,1,1,0,ASK,interaction_blue_active_v2.csv
39,1779178302.85,1,0.5406,0.7514,999.0,18.993,1,0,0.5529,1,0.0,-1,0,0.143,18.848,1,0.0,17.427,1,1,0,IDLE,interaction_blue_active_v2.csv
39,1779178302.85,2,0.7602,0.5458,999.0,0.291,77,0,0.4328,1,0.0,-1,0,10.898,0.145,3,0.0,0.85,1,1,0,ASK,interaction_blue_active_v2.csv
40,1779178303.408,0,0.6656,0.6958,999.0,0.85,8,0,0.5228,1,0.0,-1,0,1.122,0.703,3,0.0,17.986,1,1,0,ASK,interaction_blue_active_v2.csv
40,1779178303.408,1,0.5406,0.7514,999.0,19.551,1,0,0.5529,1,0.0,-1,0,0.143,19.406,1,0.0,17.986,1,1,0,IDLE,interaction_blue_active_v2.csv
40,1779178303.408,2,0.7641,0.5875,999.0,0.85,77,0,0.4689,1,0.0,-1,0,10.898,0.703,3,0.0,1.408,1,1,0,ASK,interaction_blue_active_v2.csv
41,1779178303.985,0,0.6664,0.6958,999.0,1.427,8,0,0.523,1,0.0,-1,0,1.122,1.28,3,0.0,18.563,1,1,0,ASK,interaction_blue_active_v2.csv
41,1779178303.985,1,0.5406,0.7514,999.0,20.128,1,0,0.5529,1,0.0,-1,0,0.143,19.983,1,0.0,18.563,1,1,0,IDLE,interaction_blue_active_v2.csv
41,1779178303.985,2,0.7656,0.5875,999.0,1.427,77,0,0.4698,1,0.0,-1,0,10.898,1.28,3,0.0,1.985,1,1,0,ASK,interaction_blue_active_v2.csv
42,1779178304.545,0,0.6656,0.6958,999.0,1.987,8,0,0.5228,1,0.0,-1,0,1.122,1.84,3,0.0,19.123,1,1,0,ASK,interaction_blue_active_v2.csv
42,1779178304.545,1,0.5406,0.7528,999.0,20.689,1,0,0.5543,1,0.0,-1,0,0.143,20.544,1,0.0,19.123,1,1,0,IDLE,interaction_blue_active_v2.csv
42,1779178304.545,2,0.7656,0.5875,999.0,1.987,77,0,0.4698,1,0.0,-1,0,10.898,1.84,3,0.0,2.546,1,1,0,ASK,interaction_blue_active_v2.csv
43,1779178305.121,0,0.6656,0.6958,999.0,2.563,8,0,0.5228,1,0.0,-1,0,1.122,2.417,3,0.0,19.699,1,1,0,ASK,interaction_blue_active_v2.csv
43,1779178305.121,1,0.5406,0.7514,999.0,21.265,1,0,0.5529,1,0.0,-1,0,0.143,21.12,1,0.0,19.699,1,1,0,IDLE,interaction_blue_active_v2.csv
43,1779178305.121,2,0.7656,0.5875,999.0,2.563,77,0,0.4698,1,0.0,-1,0,10.898,2.417,3,0.0,3.122,1,1,0,ASK,interaction_blue_active_v2.csv
44,1779178305.681,0,0.6656,0.6972,999.0,3.123,8,0,0.5241,1,0.0,-1,0,1.122,2.976,3,0.0,20.259,1,1,0,ASK,interaction_blue_active_v2.csv
44,1779178305.681,1,0.5406,0.7514,999.0,21.825,1,0,0.5529,1,0.0,-1,0,0.143,21.68,1,0.0,20.259,1,1,0,IDLE,interaction_blue_active_v2.csv
44,1779178305.681,2,0.7656,0.5875,999.0,3.123,77,0,0.4698,1,0.0,-1,0,10.898,2.976,3,0.0,3.682,1,1,0,ASK,interaction_blue_active_v2.csv
45,1779178306.24,0,0.6648,0.6972,999.0,3.682,8,0,0.5238,1,0.0,-1,0,1.122,3.535,3,0.0,20.818,1,1,0,ASK,interaction_blue_active_v2.csv
45,1779178306.24,1,0.5406,0.7514,999.0,22.383,1,0,0.5529,1,0.0,-1,0,0.143,22.238,1,0.0,20.818,1,1,0,IDLE,interaction_blue_active_v2.csv
45,1779178306.24,2,0.7656,0.5875,999.0,3.682,77,0,0.4698,1,0.0,-1,0,10.898,3.535,3,0.0,4.24,1,1,0,ASK,interaction_blue_active_v2.csv
46,1779178306.812,0,0.6656,0.6972,999.0,4.254,8,0,0.5241,1,0.0,-1,0,1.122,4.107,3,0.0,21.39,1,1,0,ASK,interaction_blue_active_v2.csv
46,1779178306.812,1,0.5406,0.7514,999.0,22.955,1,0,0.5529,1,0.0,-1,0,0.143,22.81,1,0.0,21.39,1,1,0,IDLE,interaction_blue_active_v2.csv
46,1779178306.812,2,0.7656,0.5875,999.0,4.254,77,0,0.4698,1,0.0,-1,0,10.898,4.107,3,0.0,4.812,1,1,0,ASK,interaction_blue_active_v2.csv
47,1779178307.377,0,0.6656,0.6972,999.0,4.819,8,0,0.5241,1,0.0,-1,0,1.122,4.672,3,0.0,21.955,1,1,0,ASK,interaction_blue_active_v2.csv
47,1779178307.377,1,0.5406,0.7514,999.0,23.52,1,0,0.5529,1,0.0,-1,0,0.143,23.375,1,0.0,21.955,1,1,0,IDLE,interaction_blue_active_v2.csv
47,1779178307.377,2,0.7656,0.5875,999.0,4.819,77,0,0.4698,1,0.0,-1,0,10.898,4.672,3,0.0,5.377,1,1,0,ASK,interaction_blue_active_v2.csv
48,1779178307.948,0,0.6656,0.6972,999.0,5.39,8,0,0.5241,1,0.0,-1,0,1.122,5.243,3,0.0,22.526,1,1,0,ASK,interaction_blue_active_v2.csv
48,1779178307.948,1,0.5406,0.7514,999.0,24.092,1,0,0.5529,1,0.0,-1,0,0.143,23.947,1,0.0,22.526,1,1,0,IDLE,interaction_blue_active_v2.csv
48,1779178307.948,2,0.7656,0.5875,999.0,5.39,77,0,0.4698,1,0.0,-1,0,10.898,5.243,3,0.0,5.949,1,1,0,ASK,interaction_blue_active_v2.csv
49,1779178308.513,0,0.6656,0.6972,999.0,5.955,8,0,0.5241,1,0.0,-1,0,1.122,5.809,3,0.0,23.091,1,1,0,ASK,interaction_blue_active_v2.csv
49,1779178308.513,1,0.5406,0.7514,999.0,24.657,1,0,0.5529,1,0.0,-1,0,0.143,24.512,1,0.0,23.091,1,1,0,IDLE,interaction_blue_active_v2.csv
49,1779178308.513,2,0.7656,0.5875,999.0,5.955,77,0,0.4698,1,0.0,-1,0,10.898,5.809,3,0.0,6.514,1,1,0,ASK,interaction_blue_active_v2.csv
50,1779178309.089,0,0.6656,0.6972,999.0,6.531,8,0,0.5241,1,0.0,-1,0,1.122,6.384,3,0.0,23.667,1,1,0,ASK,interaction_blue_active_v2.csv
50,1779178309.089,1,0.5406,0.7514,999.0,25.232,1,0,0.5529,1,0.0,-1,0,0.143,25.087,1,0.0,23.667,1,1,0,IDLE,interaction_blue_active_v2.csv
50,1779178309.089,2,0.7656,0.5875,999.0,6.531,77,0,0.4698,1,0.0,-1,0,10.898,6.384,3,0.0,7.089,1,1,0,ASK,interaction_blue_active_v2.csv
51,1779178309.649,0,0.6656,0.6944,999.0,7.091,8,0,0.5214,1,0.0,-1,0,1.122,6.944,3,0.0,24.227,1,1,0,ASK,interaction_blue_active_v2.csv
51,1779178309.649,1,0.5406,0.7514,999.0,25.793,1,0,0.5529,1,0.0,-1,0,0.143,25.648,1,0.0,24.227,1,1,0,IDLE,interaction_blue_active_v2.csv
51,1779178309.649,2,0.7656,0.5875,999.0,7.091,77,0,0.4698,1,0.0,-1,0,10.898,6.944,3,0.0,7.65,1,1,0,ASK,interaction_blue_active_v2.csv
52,1779178310.209,0,0.6648,0.6958,999.0,7.651,8,0,0.5225,1,0.0,-1,0,1.122,7.505,3,0.0,24.787,1,1,0,ASK,interaction_blue_active_v2.csv
52,1779178310.209,1,0.5406,0.7528,999.0,26.353,1,0,0.5543,1,0.0,-1,0,0.143,26.208,1,0.0,24.787,1,1,0,IDLE,interaction_blue_active_v2.csv
52,1779178310.209,2,0.7656,0.5875,999.0,7.651,77,0,0.4698,1,0.0,-1,0,10.898,7.505,3,0.0,8.21,1,1,0,ASK,interaction_blue_active_v2.csv
53,1779178310.784,0,0.6656,0.6958,999.0,8.226,8,0,0.5228,1,0.0,-1,0,1.122,8.079,3,0.0,25.362,1,1,0,ASK,interaction_blue_active_v2.csv
53,1779178310.784,1,0.5406,0.7514,999.0,26.927,1,0,0.5529,1,0.0,-1,0,0.143,26.782,1,0.0,25.362,1,1,0,IDLE,interaction_blue_active_v2.csv
53,1779178310.784,2,0.7656,0.5875,999.0,8.226,77,0,0.4698,1,0.0,-1,0,10.898,8.079,3,0.0,8.784,1,1,0,ASK,interaction_blue_active_v2.csv
54,1779178311.345,0,0.6656,0.6958,999.0,8.787,8,0,0.5228,1,0.0,-1,0,1.122,8.64,3,0.0,25.923,1,1,0,ASK,interaction_blue_active_v2.csv
54,1779178311.345,1,0.5406,0.7514,999.0,27.488,1,0,0.5529,1,0.0,-1,0,0.143,27.343,1,0.0,25.923,1,1,0,IDLE,interaction_blue_active_v2.csv
54,1779178311.345,2,0.7656,0.5875,999.0,8.787,77,0,0.4698,1,0.0,-1,0,10.898,8.64,3,0.0,9.345,1,1,0,ASK,interaction_blue_active_v2.csv
55,1779178311.92,0,0.6656,0.6972,999.0,9.362,8,0,0.5241,1,0.0,-1,0,1.122,9.216,3,0.0,26.498,1,1,0,ASK,interaction_blue_active_v2.csv
55,1779178311.92,1,0.5406,0.7514,999.0,28.064,1,0,0.5529,1,0.0,-1,0,0.143,27.919,1,0.0,26.498,1,1,0,IDLE,interaction_blue_active_v2.csv
55,1779178311.92,2,0.7656,0.5875,999.0,9.362,77,0,0.4698,1,0.0,-1,0,10.898,9.216,3,0.0,9.921,1,1,0,ASK,interaction_blue_active_v2.csv
56,1779178312.481,0,0.6656,0.6972,0.1012,0.0,11,0,0.5241,1,0.0,2,0,1.539,9.776,3,0.0,27.059,1,1,0,ASK,interaction_blue_active_v2.csv
56,1779178312.481,1,0.5406,0.7528,0.1836,28.624,1,0,0.5543,1,0.0,2,0,0.143,28.479,1,0.0,27.059,1,1,0,IDLE,interaction_blue_active_v2.csv
56,1779178312.481,2,0.7656,0.5875,0.0761,0.0,80,0,0.4698,1,0.0,2,1,11.315,9.776,3,0.0,10.481,1,1,0,WAIT,interaction_blue_active_v2.csv
57,1779178313.056,0,0.6656,0.6972,0.0986,0.0,15,0,0.5241,1,0.0,2,0,2.114,10.351,3,0.0,27.634,1,1,0,IDLE,interaction_blue_active_v2.csv
57,1779178313.056,1,0.5406,0.7528,0.1817,29.199,1,0,0.5543,1,0.0,2,0,0.143,29.054,1,0.0,27.634,1,1,0,IDLE,interaction_blue_active_v2.csv
57,1779178313.056,2,0.7656,0.5875,0.0746,0.0,84,0,0.4698,1,0.0,2,1,11.89,10.351,3,0.0,11.056,1,1,0,WAIT,interaction_blue_active_v2.csv
58,1779178313.616,0,0.6656,0.6972,999.0,0.435,16,0,0.5241,1,0.0,-1,0,2.239,0.292,4,0.0,28.194,1,1,0,ASK,interaction_blue_active_v2.csv
58,1779178313.616,1,0.5406,0.7514,999.0,29.76,1,0,0.5529,1,0.0,-1,0,0.143,29.615,1,0.0,28.194,1,1,0,IDLE,interaction_blue_active_v2.csv
58,1779178313.616,2,0.7656,0.5875,999.0,0.435,85,0,0.4698,1,0.0,-1,0,12.015,0.292,4,0.0,11.617,1,1,0,ASK,interaction_blue_active_v2.csv
59,1779178314.177,0,0.6664,0.6958,999.0,0.996,16,0,0.523,1,0.0,-1,0,2.239,0.853,4,0.0,28.755,1,1,0,ASK,interaction_blue_active_v2.csv
59,1779178314.177,1,0.5406,0.7528,999.0,30.32,1,0,0.5543,1,0.0,-1,0,0.143,30.175,1,0.0,28.755,1,1,0,IDLE,interaction_blue_active_v2.csv
59,1779178314.177,2,0.7656,0.5875,999.0,0.996,85,0,0.4698,1,0.0,-1,0,12.015,0.853,4,0.0,12.177,1,1,0,ASK,interaction_blue_active_v2.csv
60,1779178314.751,0,0.6656,0.6972,999.0,1.57,16,0,0.5241,1,0.0,-1,0,2.239,1.427,4,0.0,29.329,1,1,0,ASK,interaction_blue_active_v2.csv
60,1779178314.751,1,0.5406,0.7514,999.0,30.894,1,0,0.5529,1,0.0,-1,0,0.143,30.749,1,0.0,29.329,1,1,0,IDLE,interaction_blue_active_v2.csv
60,1779178314.751,2,0.7656,0.5875,999.0,1.57,85,0,0.4698,1,0.0,-1,0,12.015,1.427,4,0.0,12.751,1,1,0,ASK,interaction_blue_active_v2.csv
61,1779178315.312,0,0.6656,0.6972,999.0,2.131,16,0,0.5241,1,0.0,-1,0,2.239,1.988,4,0.0,29.89,1,1,0,ASK,interaction_blue_active_v2.csv
61,1779178315.312,1,0.5406,0.7514,999.0,31.456,1,0,0.5529,1,0.0,-1,0,0.143,31.311,1,0.0,29.89,1,1,0,IDLE,interaction_blue_active_v2.csv
61,1779178315.312,2,0.7656,0.5875,999.0,2.131,85,0,0.4698,1,0.0,-1,0,12.015,1.988,4,0.0,13.313,1,1,0,ASK,interaction_blue_active_v2.csv
62,1779178315.885,0,0.6656,0.6972,999.0,2.704,16,0,0.5241,1,0.0,-1,0,2.239,2.561,4,0.0,30.463,1,1,0,ASK,interaction_blue_active_v2.csv
62,1779178315.885,1,0.5406,0.7528,999.0,32.028,1,0,0.5543,1,0.0,-1,0,0.143,31.883,1,0.0,30.463,1,1,0,IDLE,interaction_blue_active_v2.csv
62,1779178315.885,2,0.7656,0.5875,999.0,2.704,85,0,0.4698,1,0.0,-1,0,12.015,2.561,4,0.0,13.885,1,1,0,ASK,interaction_blue_active_v2.csv
63,1779178316.448,0,0.6656,0.6958,999.0,3.267,16,0,0.5228,1,0.0,-1,0,2.239,3.124,4,0.0,31.026,1,1,0,ASK,interaction_blue_active_v2.csv
63,1779178316.448,1,0.5406,0.7528,999.0,32.592,1,0,0.5543,1,0.0,-1,0,0.143,32.447,1,0.0,31.026,1,1,0,IDLE,interaction_blue_active_v2.csv
63,1779178316.448,2,0.7656,0.5875,999.0,3.267,85,0,0.4698,1,0.0,-1,0,12.015,3.124,4,0.0,14.449,1,1,0,ASK,interaction_blue_active_v2.csv
64,1779178317.008,0,0.6656,0.6972,999.0,3.827,16,0,0.5241,1,0.0,-1,0,2.239,3.684,4,0.0,31.586,1,1,0,ASK,interaction_blue_active_v2.csv
64,1779178317.008,1,0.5406,0.7528,999.0,33.152,1,0,0.5543,1,0.0,-1,0,0.143,33.007,1,0.0,31.586,1,1,0,IDLE,interaction_blue_active_v2.csv
64,1779178317.008,2,0.7656,0.5875,999.0,3.827,85,0,0.4698,1,0.0,-1,0,12.015,3.684,4,0.0,15.009,1,1,0,ASK,interaction_blue_active_v2.csv
65,1779178317.58,0,0.6656,0.6972,999.0,4.399,16,0,0.5241,1,0.0,-1,0,2.239,4.256,4,0.0,32.158,1,1,0,ASK,interaction_blue_active_v2.csv
65,1779178317.58,1,0.5406,0.7514,999.0,33.724,1,0,0.5529,1,0.0,-1,0,0.143,33.579,1,0.0,32.158,1,1,0,IDLE,interaction_blue_active_v2.csv
65,1779178317.58,2,0.7656,0.5875,999.0,4.399,85,0,0.4698,1,0.0,-1,0,12.015,4.256,4,0.0,15.581,1,1,0,ASK,interaction_blue_active_v2.csv
66,1779178318.145,0,0.6656,0.6972,999.0,4.964,16,0,0.5241,1,0.0,-1,0,2.239,4.821,4,0.0,32.723,1,1,0,ASK,interaction_blue_active_v2.csv
66,1779178318.145,1,0.5414,0.7528,999.0,34.289,1,0,0.5543,1,0.0,-1,0,0.143,34.144,1,0.0,32.723,1,1,0,IDLE,interaction_blue_active_v2.csv
66,1779178318.145,2,0.7656,0.5875,999.0,4.964,85,0,0.4698,1,0.0,-1,0,12.015,4.821,4,0.0,16.146,1,1,0,ASK,interaction_blue_active_v2.csv
67,1779178318.721,0,0.6656,0.6972,0.192,5.54,16,0,0.5241,1,0.0,2,0,2.239,5.397,4,0.0,33.299,1,1,0,ASK,interaction_blue_active_v2.csv
67,1779178318.721,1,0.5414,0.7514,0.2442,34.864,1,0,0.5529,1,0.0,2,0,0.143,34.719,1,0.0,33.299,1,1,0,IDLE,interaction_blue_active_v2.csv
67,1779178318.721,2,0.7656,0.5875,0.163,5.54,85,0,0.4698,1,0.0,2,1,12.015,5.397,4,0.0,16.721,1,1,0,ASK,interaction_blue_active_v2.csv
68,1779178319.281,0,0.6656,0.6972,0.1908,6.099,16,0,0.5241,1,0.0,2,0,2.239,5.957,4,0.0,33.858,1,1,0,ASK,interaction_blue_active_v2.csv
68,1779178319.281,1,0.5414,0.7514,0.2392,35.424,1,0,0.5529,1,0.0,2,0,0.143,35.279,1,0.0,33.858,1,1,0,IDLE,interaction_blue_active_v2.csv
68,1779178319.281,2,0.7656,0.5875,0.1668,6.099,85,0,0.4698,1,0.0,2,1,12.015,5.957,4,0.0,17.281,1,1,0,ASK,interaction_blue_active_v2.csv
69,1779178319.852,0,0.6656,0.6972,0.1852,6.671,16,0,0.5241,1,0.0,2,0,2.239,6.528,4,0.0,34.43,1,1,0,ASK,interaction_blue_active_v2.csv
69,1779178319.852,1,0.5414,0.7514,0.2363,35.996,1,0,0.5529,1,0.0,2,0,0.143,35.851,1,0.0,34.43,1,1,0,IDLE,interaction_blue_active_v2.csv
69,1779178319.852,2,0.7656,0.5875,0.1596,6.671,85,0,0.4698,1,0.0,2,1,12.015,6.528,4,0.0,17.853,1,1,0,ASK,interaction_blue_active_v2.csv
70,1779178320.416,0,0.6656,0.6972,0.1839,7.234,16,0,0.5241,1,0.0,2,0,2.239,7.092,4,0.0,34.993,1,1,0,ASK,interaction_blue_active_v2.csv
70,1779178320.416,1,0.5414,0.7514,0.2342,36.559,1,0,0.5529,1,0.0,2,0,0.143,36.414,1,0.0,34.993,1,1,0,IDLE,interaction_blue_active_v2.csv
70,1779178320.416,2,0.7656,0.5875,0.1597,7.234,85,0,0.4698,1,0.0,2,1,12.015,7.092,4,0.0,18.416,1,1,0,ASK,interaction_blue_active_v2.csv
71,1779178320.977,0,0.6656,0.6972,0.1015,0.0,18,0,0.5241,1,0.0,2,0,2.512,7.653,4,0.0,35.554,1,1,0,ASK,interaction_blue_active_v2.csv
71,1779178320.977,1,0.5414,0.7528,0.1918,37.12,1,0,0.5543,1,0.0,2,0,0.143,36.975,1,0.0,35.554,1,1,0,IDLE,interaction_blue_active_v2.csv
71,1779178320.977,2,0.7656,0.5889,0.0603,0.0,88,0,0.4709,1,0.0,2,1,12.435,7.653,4,0.0,18.977,1,1,0,WAIT,interaction_blue_active_v2.csv
72,1779178321.552,0,0.6656,0.6972,0.0987,0.0,22,0,0.5241,1,0.0,2,0,3.087,8.228,4,0.0,36.13,1,1,0,ASK,interaction_blue_active_v2.csv
72,1779178321.552,1,0.5414,0.7528,0.2029,37.695,1,0,0.5543,1,0.0,2,0,0.143,37.55,1,0.0,36.13,1,1,0,IDLE,interaction_blue_active_v2.csv
72,1779178321.552,2,0.7672,0.5903,0.0251,0.0,92,0,0.473,1,0.0,2,1,13.01,8.228,4,0.0,19.552,1,1,0,WAIT,interaction_blue_active_v2.csv
73,1779178322.11,0,0.6664,0.6972,999.0,0.141,25,0,0.5243,1,0.0,-1,0,3.504,0.0,5,0.0,36.688,1,1,0,ASK,interaction_blue_active_v2.csv
73,1779178322.11,1,0.5414,0.7528,999.0,38.253,1,0,0.5543,1,0.0,-1,0,0.143,38.108,1,0.0,36.688,1,1,0,IDLE,interaction_blue_active_v2.csv
73,1779178322.11,2,0.7508,0.5458,999.0,0.141,95,1,0.4272,1,0.0,-1,0,13.427,0.0,5,0.0,0.0,1,1,0,ASK,interaction_blue_active_v2.csv
74,1779178322.687,0,0.6648,0.6972,999.0,0.718,25,0,0.5238,1,0.0,-1,0,3.504,0.577,5,0.0,37.265,1,1,0,ASK,interaction_blue_active_v2.csv
74,1779178322.687,1,0.5414,0.7514,999.0,38.831,1,0,0.5529,1,0.0,-1,0,0.143,38.686,1,0.0,37.265,1,1,0,IDLE,interaction_blue_active_v2.csv
74,1779178322.687,2,0.6477,0.3208,999.0,0.718,95,1,0.1908,1,0.0,-1,0,13.427,0.577,5,0.1309,0.0,1,1,0,ASK,interaction_blue_active_v2.csv
75,1779178323.249,0,0.6656,0.6972,0.132,1.28,25,0,0.5241,1,0.0,2,0,3.504,1.139,5,0.0,37.826,1,1,0,ASK,interaction_blue_active_v2.csv
75,1779178323.249,1,0.5414,0.7528,0.1748,39.392,1,0,0.5543,1,0.0,2,0,0.143,39.247,1,0.0,37.826,1,1,0,IDLE,interaction_blue_active_v2.csv
75,1779178323.249,2,0.6289,0.4167,0.0093,0.0,97,1,0.2521,1,0.0,2,1,13.715,1.139,5,0.1309,0.0,1,1,0,WAIT,interaction_blue_active_v2.csv
76,1779178323.823,0,0.6656,0.6972,0.106,0.0,28,0,0.5241,1,0.0,2,0,3.935,1.714,5,0.0,38.401,1,1,0,ASK,interaction_blue_active_v2.csv
76,1779178323.823,1,0.5414,0.7528,0.154,39.967,1,0,0.5543,1,0.0,2,0,0.143,39.822,1,0.0,38.401,1,1,0,IDLE,interaction_blue_active_v2.csv
76,1779178323.823,2,0.632,0.4208,0.0329,0.0,101,1,0.2573,1,0.0,2,1,14.29,1.714,5,0.1309,0.0,1,1,0,WAIT,interaction_blue_active_v2.csv
77,1779178324.38,0,0.6656,0.6972,0.0927,0.0,32,0,0.5241,1,0.0,2,0,4.491,2.27,5,0.0,38.958,1,1,0,ASK,interaction_blue_active_v2.csv
77,1779178324.38,1,0.5414,0.7528,0.1695,40.523,1,0,0.5543,1,0.0,2,0,0.143,40.378,1,0.0,38.958,1,1,0,IDLE,interaction_blue_active_v2.csv
77,1779178324.38,2,0.693,0.4833,0.0174,0.0,105,1,0.3428,1,0.0,2,1,14.846,2.27,5,0.0366,0.0,1,1,0,WAIT,interaction_blue_active_v2.csv
78,1779178324.944,0,0.6672,0.6972,0.0699,0.0,36,0,0.5246,1,0.0,2,0,5.056,2.834,5,0.0,39.522,1,1,0,ASK,interaction_blue_active_v2.csv
78,1779178324.944,1,0.5414,0.7528,0.1592,41.088,1,0,0.5543,1,0.0,2,0,0.143,40.943,1,0.0,39.522,1,1,0,IDLE,interaction_blue_active_v2.csv
78,1779178324.944,2,0.7047,0.55,0.0151,0.0,109,1,0.4055,1,0.0,2,1,15.41,2.834,5,0.0,0.0,1,1,0,WAIT,interaction_blue_active_v2.csv
79,1779178325.521,0,0.6664,0.6972,999.0,0.145,39,0,0.5243,1,0.0,-1,0,5.488,0.0,6,0.0,40.099,1,1,0,ASK,interaction_blue_active_v2.csv
79,1779178325.521,1,0.5422,0.7528,999.0,41.664,1,0,0.5544,1,0.0,-1,0,0.143,41.519,1,0.0,40.099,1,1,0,IDLE,interaction_blue_active_v2.csv
79,1779178325.521,2,0.7102,0.5722,999.0,0.145,112,0,0.4275,1,0.0,-1,0,15.842,0.0,6,0.0,0.577,1,1,0,ASK,interaction_blue_active_v2.csv
80,1779178326.08,0,0.6664,0.6972,999.0,0.704,39,0,0.5243,1,0.0,-1,0,5.488,0.559,6,0.0,40.658,1,1,0,ASK,interaction_blue_active_v2.csv
80,1779178326.08,1,0.5422,0.7528,999.0,42.223,1,0,0.5544,1,0.0,-1,0,0.143,42.078,1,0.0,40.658,1,1,0,IDLE,interaction_blue_active_v2.csv
80,1779178326.08,2,0.7102,0.5708,999.0,0.704,112,0,0.4262,1,0.0,-1,0,15.842,0.559,6,0.0,1.136,1,1,0,ASK,interaction_blue_active_v2.csv
81,1779178326.657,0,0.6664,0.6972,999.0,1.281,39,0,0.5243,1,0.0,-1,0,5.488,1.136,6,0.0,41.235,1,1,0,ASK,interaction_blue_active_v2.csv
81,1779178326.657,1,0.5414,0.7528,999.0,42.801,1,0,0.5543,1,0.0,-1,0,0.143,42.656,1,0.0,41.235,1,1,0,IDLE,interaction_blue_active_v2.csv
81,1779178326.657,2,0.7102,0.5708,999.0,1.281,112,0,0.4262,1,0.0,-1,0,15.842,1.136,6,0.0,1.713,1,1,0,ASK,interaction_blue_active_v2.csv
82,1779178327.216,0,0.6664,0.6972,0.088,0.0,42,0,0.5243,1,0.0,2,0,5.904,1.695,6,0.0,41.794,1,1,0,ASK,interaction_blue_active_v2.csv
82,1779178327.216,1,0.5422,0.7528,0.1618,43.359,1,0,0.5544,1,0.0,2,0,0.143,43.214,1,0.0,41.794,1,1,0,IDLE,interaction_blue_active_v2.csv
82,1779178327.216,2,0.7109,0.5708,0.0422,0.0,115,0,0.4266,1,0.0,2,1,16.258,1.695,6,0.0,2.272,1,1,0,WAIT,interaction_blue_active_v2.csv
83,1779178327.793,0,0.6664,0.6972,0.0995,0.0,46,0,0.5243,1,0.0,2,0,6.48,2.272,6,0.0,42.37,1,1,0,ASK,interaction_blue_active_v2.csv
83,1779178327.793,1,0.5422,0.7528,0.1772,43.936,1,0,0.5544,1,0.0,2,0,0.143,43.791,1,0.0,42.37,1,1,0,IDLE,interaction_blue_active_v2.csv
83,1779178327.793,2,0.7102,0.5708,0.0418,0.0,119,0,0.4262,1,0.0,2,1,16.835,2.272,6,0.0,2.848,1,1,0,WAIT,interaction_blue_active_v2.csv
84,1779178328.352,0,0.6656,0.6972,0.1389,0.143,49,0,0.5241,1,0.0,2,0,6.897,0.0,7,0.0,42.93,1,1,0,ASK,interaction_blue_active_v2.csv
84,1779178328.352,1,0.5414,0.7528,0.1736,44.496,1,0,0.5543,1,0.0,2,0,0.143,44.351,1,0.0,42.93,1,1,0,IDLE,interaction_blue_active_v2.csv
84,1779178328.352,2,0.7102,0.5722,0.107,0.0,123,0,0.4275,1,0.0,2,1,17.395,2.831,6,0.0,3.408,1,1,0,WAIT,interaction_blue_active_v2.csv
85,1779178328.913,0,0.6656,0.6972,0.1479,0.704,49,0,0.5241,1,0.0,2,0,6.897,0.561,7,0.0,43.491,1,1,0,ASK,interaction_blue_active_v2.csv
85,1779178328.913,1,0.5414,0.7528,0.17,45.056,1,0,0.5543,1,0.0,2,0,0.143,44.911,1,0.0,43.491,1,1,0,IDLE,interaction_blue_active_v2.csv
85,1779178328.913,2,0.7102,0.5722,0.123,0.561,123,0,0.4275,1,0.0,2,1,17.395,0.416,7,0.0,3.969,1,1,0,ASK,interaction_blue_active_v2.csv
86,1779178329.489,0,0.6664,0.6972,999.0,1.279,49,0,0.5243,1,0.0,-1,0,6.897,1.136,7,0.0,44.066,1,1,0,ASK,interaction_blue_active_v2.csv
86,1779178329.489,1,0.5422,0.7528,999.0,45.632,1,0,0.5544,1,0.0,-1,0,0.143,45.487,1,0.0,44.066,1,1,0,IDLE,interaction_blue_active_v2.csv
