scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
15,1779177646.308,2,0.0648,0.3319,0.3537,1007.515,0,1,0.4547,1,0.0,1,0,0.0,1007.515,0,0.5449,0.0,1,0,1,IDLE
16,1779177646.867,0,0.6008,0.6361,0.255,1008.074,0,0,0.4476,1,0.0,1,0,0.0,1008.074,0,0.0,4.958,1,0,1,IDLE
16,1779177646.867,1,0.4703,0.7056,0.1369,1008.074,0,0,0.5064,1,0.0,1,1,0.0,1008.074,0,0.0,4.958,1,0,1,IDLE
16,1779177646.867,2,0.0852,0.3153,0.2909,1008.074,0,1,0.4306,1,0.0,1,0,0.0,1008.074,0,0.5449,0.0,1,0,1,IDLE
17,1779177647.43,0,0.6016,0.6361,0.2328,1008.637,0,0,0.4478,1,0.0,1,0,0.0,1008.637,0,0.0,5.522,1,0,1,IDLE
17,1779177647.43,1,0.4703,0.7056,0.1158,0.0,2,0,0.5064,1,0.0,1,1,0.274,1008.637,0,0.0,5.522,1,1,0,WAIT
17,1779177647.43,2,0.6734,0.5764,0.2997,1008.637,0,0,0.4144,1,0.0,1,0,0.0,1008.637,0,0.5285,0.417,1,0,1,IDLE
18,1779177648.005,0,0.6008,0.6361,0.1929,1009.211,0,0,0.4476,1,0.0,1,0,0.0,1009.211,0,0.0,6.096,1,0,1,IDLE
18,1779177648.005,1,0.4711,0.7028,0.0753,0.0,6,0,0.5036,1,0.0,1,1,0.848,1009.211,0,0.0,6.096,1,1,0,WAIT
18,1779177648.005,2,0.6734,0.5764,0.2619,1009.211,0,0,0.4144,1,0.0,1,0,0.0,1009.211,0,0.5285,0.992,1,0,1,IDLE
19,1779177648.565,0,0.6008,0.6375,0.1787,1009.772,0,0,0.449,1,0.0,1,0,0.0,1009.772,0,0.0,6.656,1,0,1,IDLE
19,1779177648.565,1,0.4711,0.7014,0.0621,0.0,10,0,0.5022,1,0.0,1,1,1.409,1009.772,0,0.0,6.656,1,1,0,WAIT
19,1779177648.565,2,0.6734,0.5764,0.2473,1009.772,0,0,0.4144,1,0.0,1,0,0.0,1009.772,0,0.5285,1.552,1,0,1,IDLE
20,1779177649.141,0,0.6008,0.6375,0.1947,1010.347,0,0,0.449,1,0.0,1,0,0.0,1010.347,0,0.0,7.232,1,0,1,IDLE
20,1779177649.141,1,0.468,0.7014,0.0755,0.0,14,0,0.5024,1,0.0,1,1,1.984,1010.347,0,0.0,7.232,1,1,0,WAIT
20,1779177649.141,2,0.6734,0.5764,0.2644,1010.347,0,0,0.4144,1,0.0,1,0,0.0,1010.347,0,0.0,2.128,1,0,1,IDLE
21,1779177649.697,0,0.6008,0.6375,0.1936,1010.904,0,0,0.449,1,0.0,1,0,0.0,1010.904,0,0.0,7.788,1,0,1,IDLE
21,1779177649.697,1,0.4672,0.7014,0.0737,0.0,18,0,0.5025,1,0.0,1,1,2.541,1010.904,0,0.0,7.788,1,1,0,WAIT
21,1779177649.697,2,0.6734,0.5764,0.2633,1010.904,0,0,0.4144,1,0.0,1,0,0.0,1010.904,0,0.0,2.684,1,0,1,IDLE
22,1779177650.276,0,0.6008,0.6375,0.1942,1011.483,0,0,0.449,1,0.0,1,0,0.0,1011.483,0,0.0,8.368,1,0,1,IDLE
22,1779177650.276,1,0.4672,0.7014,0.0743,0.0,22,0,0.5025,1,0.0,1,1,3.12,1011.483,0,0.0,8.368,1,1,0,WAIT
22,1779177650.276,2,0.6734,0.5764,0.264,1011.483,0,0,0.4144,1,0.0,1,0,0.0,1011.483,0,0.0,3.263,1,0,1,IDLE
23,1779177650.837,0,0.6016,0.6375,0.1949,1012.043,0,0,0.4491,1,0.0,1,0,0.0,1012.043,0,0.0,8.928,1,0,1,IDLE
23,1779177650.837,1,0.4672,0.7014,0.0743,0.0,26,0,0.5025,1,0.0,1,1,3.681,1012.043,0,0.0,8.928,1,1,0,WAIT
23,1779177650.837,2,0.6734,0.5764,0.264,1012.043,0,0,0.4144,1,0.0,1,0,0.0,1012.043,0,0.0,3.824,1,0,1,IDLE
